character_id,age,sex,height_cm,weight_kg,strength,reaction,stamina,speed,intelligence,perception,agility,endurance,stress_resistance,luck,panic,fatigue,hunger,thirst,mental_stability,focus,confidence,pain_tolerance,has_flashlight,flashlight_battery,has_knife,has_backpack,has_first_aid_kit,medkit_count,has_water,water_amount,has_food,food_amount,has_radio,level_id,level_difficulty,visibility,entity_density,entity_aggression,resource_density,maze_complexity,geometry_stability,special_rule,spawn_area_danger,distance_to_nearest_entity,noise_generated,time_since_last_encounter,survived_24h,survival_time_hours,escape_probability
17197,44,other,156,79,7,3,4,3,6,7,3,4,6,5,61,56,62,70,51,45,61,53,1,42,1,1,0,0,1,8,0,0,0,end,61,52,70,84,38,53,25,trap_exit,74,29,32,4,0,3,0.0575
17198,27,male,175,80,6,7,8,6,4,5,7,7,3,8,47,40,59,53,50,60,50,31,0,0,0,1,1,3,1,1,1,2,1,7,45,37,51,71,8,69,17,flooding,60,38,31,9,1,61,0.5827
17199,60,female,166,82,7,6,5,3,7,5,7,6,7,10,28,64,74,57,52,66,59,50,1,64,1,1,1,3,0,0,1,7,0,0,46,52,25,22,54,78,32,cave_isolation,42,56,19,16,1,77,0.7059
17200,42,male,186,88,5,2,3,4,3,9,5,3,5,3,54,53,57,50,50,52,24,80,0,0,0,1,1,4,0,0,0,0,1,3,68,36,39,57,45,55,53,trap_exit,43,39,46,10,0,1,0.0524
17201,41,male,181,102,5,5,5,4,5,5,4,5,5,5,17,40,47,32,68,43,45,58,1,71,0,1,1,4,0,0,1,8,1,4,47,83,25,17,66,30,52,neutral,15,33,11,18,0,23,0.1907
17202,40,male,179,73,5,5,5,7,8,5,3,7,6,7,45,39,52,57,49,66,47,52,1,73,1,0,0,0,0,0,0,0,1,8,56,62,39,65,22,91,39,cave_isolation,36,40,30,9,0,3,0.05
17203,47,male,168,75,1,4,7,5,6,7,3,7,6,1,35,48,53,57,55,50,54,37,0,0,1,0,0,0,0,0,1,5,0,3,77,53,46,38,36,86,49,trap_exit,50,61,23,8,1,78,0.5331
17204,33,female,166,84,5,5,4,5,5,8,6,5,4,8,50,43,53,50,51,55,55,58,0,0,0,0,1,2,0,0,0,0,0,0,72,66,53,44,46,74,43,neutral,36,50,20,15,0,2,0.0528
17205,33,female,175,71,7,3,7,4,5,8,4,7,3,3,62,44,50,57,45,48,43,30,0,0,0,1,0,0,0,0,1,5,0,0,41,68,66,50,47,65,32,darkness,40,53,17,10,1,101,0.6724
17206,43,other,176,83,5,8,3,6,5,7,7,3,3,6,28,62,35,34,63,54,30,53,0,0,1,0,1,2,1,10,0,0,0,4,25,82,21,23,82,29,54,liminal_office,30,68,15,17,0,13,0.1689
17207,20,male,161,64,2,5,4,6,6,6,3,5,0,8,56,41,47,36,33,45,50,29,0,0,0,1,0,0,0,0,1,7,0,5,55,47,42,51,54,50,43,haunted_hotel,55,35,21,11,0,13,0.1754
17208,42,male,168,69,4,5,4,5,6,8,5,3,4,5,72,55,49,55,29,50,36,84,1,40,1,1,1,2,1,5,0,0,0,end,59,42,56,64,41,57,63,trap_exit,61,37,41,7,0,1,0.059
17209,12,male,168,77,5,8,8,6,5,6,8,8,6,5,59,39,56,65,51,46,44,48,1,69,1,0,1,2,1,1,0,0,0,5,60,55,41,56,37,46,41,haunted_hotel,56,44,26,12,1,70,0.5426
17210,12,female,162,62,5,5,5,7,5,4,6,4,7,6,62,45,49,47,45,47,27,26,0,0,1,0,0,0,0,0,1,2,0,6,73,15,44,49,30,61,26,darkness,52,37,15,12,0,3,0.0407
17211,26,female,152,77,7,4,5,3,9,7,4,3,8,10,30,56,42,53,57,72,44,48,0,0,0,0,0,0,0,0,1,2,0,0,62,43,42,41,26,56,52,liminal_office,42,44,27,11,1,163,0.7552
17212,26,female,167,74,5,6,2,4,4,6,3,4,3,7,53,52,52,42,43,43,33,53,0,0,0,0,1,1,0,0,0,0,0,2,69,27,49,51,41,64,35,resource_rich,60,57,24,6,0,2,0.0488
17213,24,male,165,67,4,5,7,5,7,5,4,6,4,0,58,28,58,48,31,57,37,52,0,0,0,1,0,0,0,0,0,0,0,2,84,32,50,38,20,76,27,darkness,57,46,33,11,1,115,0.4981
17214,65,female,168,81,5,5,4,5,6,6,4,3,7,5,46,48,57,56,59,48,42,53,1,23,0,1,0,0,0,0,1,1,0,6,68,31,60,53,29,60,25,darkness,48,23,16,8,1,98,0.5993
17215,26,female,168,62,5,3,6,6,6,4,2,6,4,8,51,35,36,52,45,45,33,40,1,10,0,0,0,0,0,0,0,0,0,8,98,60,51,65,58,87,4,cave_isolation,63,38,40,6,1,115,0.4587
17216,30,male,178,84,7,4,6,7,5,6,5,5,3,2,67,43,48,49,35,44,45,53,0,0,0,0,0,0,0,0,1,6,1,2,66,35,47,66,45,69,59,darkness,44,30,37,7,1,111,0.6017
17217,33,female,165,61,6,9,6,4,7,4,5,8,5,4,39,56,52,67,54,60,51,55,1,63,1,1,0,0,0,0,0,0,0,0,59,62,25,41,34,75,39,mechanical_noise,31,48,42,11,1,104,0.5331
17218,16,male,181,76,4,7,4,5,7,7,4,3,5,5,24,35,40,42,53,62,50,83,0,0,1,0,0,0,1,8,1,4,0,4,31,67,20,13,85,20,77,resource_rich,37,79,2,21,1,164,0.9426
17219,38,other,159,76,4,8,5,6,8,6,6,5,7,4,18,41,30,30,82,76,49,34,0,0,0,0,0,0,1,8,1,8,0,4,23,72,25,22,56,32,81,liminal_office,22,61,14,14,1,125,0.9519
17220,20,female,174,69,7,7,9,7,7,6,7,6,5,5,32,37,53,41,66,58,50,35,1,51,0,0,0,0,0,0,0,0,1,1,38,67,14,34,60,39,57,neutral,32,73,19,15,0,3,0.0551
17221,43,female,165,65,7,7,9,4,2,7,5,7,5,9,21,32,47,37,60,53,63,47,0,0,0,1,1,2,1,6,0,0,0,0,40,53,27,31,33,66,40,neutral,31,68,21,17,0,9,0.1692
17222,36,female,155,67,3,5,6,9,5,6,5,6,1,3,33,22,41,23,59,65,52,28,0,2,0,0,0,0,1,5,1,7,0,0,10,52,24,14,34,71,10,darkness,41,59,28,15,1,76,0.7041
17223,40,male,183,96,5,6,6,5,5,3,6,5,6,6,38,37,52,55,57,56,50,55,1,40,1,1,1,2,1,8,1,2,1,6,26,28,29,37,49,48,41,darkness,24,43,28,11,0,2,0.0347
17224,12,female,171,74,6,7,5,6,6,4,6,2,6,1,53,61,55,61,50,44,48,24,1,67,0,1,0,0,1,6,1,10,1,end,60,54,45,70,39,70,27,trap_exit,73,38,27,10,0,6,0.1063
17225,24,female,160,72,4,5,6,4,4,7,5,9,4,8,42,32,56,62,63,64,43,47,1,51,1,1,0,0,1,4,1,7,0,7,59,39,50,51,25,94,60,flooding,50,43,38,13,1,168,0.6518
17226,32,male,179,83,5,6,6,4,5,7,4,6,4,6,50,53,55,50,51,57,49,64,0,0,0,0,0,0,1,7,1,9,0,2,69,42,63,64,35,57,19,darkness,47,32,30,7,0,2,0.0616
17227,17,male,176,58,6,8,3,8,7,3,6,5,6,5,23,51,49,28,75,56,36,64,0,0,1,1,1,4,1,10,0,0,1,4,10,67,32,33,64,32,57,liminal_office,39,39,36,12,0,12,0.233
17228,18,other,169,68,4,7,7,7,3,5,6,7,4,2,56,39,55,41,39,39,40,45,1,35,1,0,1,3,0,0,0,0,1,8,56,32,51,57,28,65,36,cave_isolation,51,37,29,10,1,110,0.5354
17229,47,female,164,87,3,3,6,7,4,6,6,5,4,4,64,34,29,41,36,50,16,57,1,30,1,1,0,0,1,4,0,0,1,3,57,56,63,62,35,62,49,resource_rich,52,32,60,11,0,8,0.1599
17230,27,male,185,83,7,5,2,3,5,6,6,3,6,2,31,44,23,18,65,47,39,74,0,0,0,0,1,1,1,5,0,0,1,4,34,71,25,37,82,30,77,resource_rich,29,57,20,14,1,75,0.6941
17231,31,other,174,67,4,6,3,6,5,7,7,4,3,4,40,47,32,39,41,68,41,29,0,0,0,0,0,0,0,0,1,10,1,1,16,62,32,52,84,26,64,neutral,22,36,21,13,1,168,0.7732
17232,19,female,155,52,4,4,5,5,6,4,5,4,8,8,34,49,45,53,63,58,44,55,1,37,0,0,0,0,0,0,0,0,1,6,30,39,37,54,39,47,52,darkness,50,39,33,9,0,3,0.0525
17233,25,male,178,82,4,6,4,3,3,5,4,5,5,6,34,57,74,59,58,53,41,50,1,56,1,1,0,0,0,0,0,0,0,7,77,62,40,45,35,62,32,flooding,53,48,14,13,0,1,0.0521
17234,38,female,161,65,7,3,5,6,7,3,6,7,3,2,61,40,35,42,41,53,44,34,0,0,1,1,0,0,0,0,1,2,0,8,60,34,59,44,52,88,19,cave_isolation,52,41,32,7,0,9,0.1201
17235,48,male,181,87,5,3,4,5,7,6,5,3,1,7,35,47,51,51,44,42,42,56,1,21,1,1,0,0,1,10,0,0,1,0,57,40,16,29,41,65,46,mechanical_noise,32,62,19,17,0,11,0.1719
17236,25,male,173,86,7,3,7,5,2,4,5,6,3,3,44,28,50,36,38,33,47,32,1,29,0,1,1,3,1,7,1,6,0,5,39,38,19,50,50,33,58,liminal_office,43,62,17,14,1,85,0.435
17237,28,female,174,81,6,3,8,6,5,7,4,6,4,9,25,28,29,37,57,66,57,61,0,0,1,1,1,1,0,0,0,0,1,1,39,51,17,27,54,29,73,neutral,28,58,26,14,1,76,0.6239
17238,33,female,176,56,6,8,5,7,4,6,6,5,7,5,29,37,64,42,71,54,37,48,1,59,0,1,1,3,1,5,1,7,0,0,47,61,28,41,37,64,40,cave_isolation,42,47,21,14,0,2,0.0602
17239,41,male,177,71,3,5,5,5,4,5,7,5,6,7,34,44,33,35,57,50,52,65,0,0,1,1,0,0,1,9,1,1,0,5,30,45,39,51,74,40,48,haunted_hotel,43,38,11,14,0,3,0.0532
17240,35,female,151,59,4,2,5,7,4,5,4,3,4,5,69,65,52,60,34,40,40,45,0,0,0,0,0,0,1,5,0,0,0,end,71,49,59,69,36,64,14,trap_exit,75,38,31,9,1,58,0.4479
17241,38,female,164,86,5,6,4,4,9,6,4,6,5,5,20,32,41,26,70,67,47,71,1,41,1,0,1,1,1,7,1,9,1,4,11,71,20,39,79,47,61,resource_rich,27,43,11,17,1,94,0.9219
17242,30,male,186,98,8,3,6,3,7,5,4,7,7,2,58,42,54,49,28,68,53,31,1,46,1,1,0,0,0,0,1,4,0,6,52,29,54,51,44,43,31,darkness,56,51,24,12,1,68,0.5894
17243,54,female,153,69,4,4,7,4,9,7,8,6,7,6,44,52,55,49,62,73,38,49,0,0,1,0,0,0,0,0,0,0,1,2,31,45,45,31,8,44,73,darkness,38,37,22,12,1,54,0.4848
17244,12,male,170,89,7,2,8,3,2,4,3,7,3,4,53,39,44,42,46,38,65,57,0,0,0,0,1,1,1,9,1,4,0,5,55,49,46,39,44,65,38,haunted_hotel,38,35,32,10,1,150,0.5866
17245,39,male,167,76,3,6,3,4,2,7,6,3,7,1,21,53,45,44,75,48,25,52,0,0,0,0,0,0,1,5,1,2,0,0,38,45,31,33,46,58,20,neutral,42,67,0,16,0,23,0.1179
17246,46,male,188,91,6,4,3,5,4,5,4,6,5,5,41,36,48,58,45,36,36,37,0,0,0,0,0,0,0,0,0,0,0,7,11,37,42,48,28,76,19,cave_isolation,56,48,21,9,0,2,0.0474
17247,12,male,167,83,2,8,4,6,4,2,4,5,6,5,31,38,39,17,62,63,42,35,1,23,0,0,0,0,0,0,1,8,0,1,28,59,28,17,51,41,45,neutral,36,64,25,15,0,2,0.0649
17248,29,male,182,78,7,3,7,3,2,4,3,9,5,7,51,31,38,57,51,35,45,44,0,0,1,0,0,0,1,7,1,10,0,8,48,61,54,40,45,85,33,neutral,58,29,14,6,0,5,0.1059
17249,57,male,178,87,3,5,3,7,5,7,7,2,5,3,51,50,28,32,42,54,60,75,0,0,0,1,0,0,1,8,1,6,0,end,56,67,43,46,55,43,48,trap_exit,52,65,24,15,0,23,0.11
17250,32,male,166,72,6,7,6,6,5,3,4,7,6,3,40,54,74,63,65,52,32,62,0,0,1,1,0,0,1,4,0,0,1,3,79,51,61,56,26,72,15,darkness,70,35,43,10,0,2,0.0404
17251,69,male,174,78,5,4,8,5,7,5,4,8,6,5,21,33,29,40,74,68,55,64,1,64,1,0,1,1,0,0,1,6,1,3,65,46,16,41,85,81,24,mechanical_noise,41,68,42,15,1,76,0.975
17252,28,male,184,89,5,4,4,3,4,6,4,5,5,5,25,48,60,51,57,51,44,49,0,0,1,0,0,0,1,6,1,5,0,4,47,80,16,24,37,40,58,darkness,23,73,16,15,0,1,0.0558
17253,41,female,152,79,5,7,5,4,6,7,8,6,5,5,74,52,72,62,29,38,38,42,0,0,1,1,0,0,0,0,0,0,0,2,87,44,67,71,29,91,37,darkness,58,31,32,7,0,2,0.062
17254,37,female,156,52,6,6,5,6,4,4,5,3,6,4,33,57,57,45,49,43,49,43,1,54,1,0,1,1,1,1,0,0,1,1,35,69,27,17,40,37,47,liminal_office,37,60,13,12,0,2,0.0508
17255,32,male,171,56,5,5,6,6,5,3,7,6,4,5,52,44,69,55,48,42,39,81,0,0,0,0,0,0,0,0,0,0,0,3,74,53,40,54,20,85,54,trap_exit,41,41,27,11,0,1,0.0465
17256,32,male,171,79,3,7,4,4,4,6,4,5,4,7,32,50,44,35,67,43,39,69,1,40,1,0,1,3,0,0,1,5,0,0,25,60,19,40,48,59,66,liminal_office,31,53,20,13,0,5,0.1778
17257,29,male,174,90,6,0,5,2,3,4,2,5,5,4,58,49,64,57,33,43,34,51,0,0,0,1,0,0,1,5,0,0,0,6,42,11,64,64,30,55,49,cave_isolation,64,27,34,6,0,1,0.0403
17258,57,female,159,67,5,10,7,8,3,5,8,7,6,3,46,54,44,57,50,45,31,64,1,51,0,0,1,1,1,8,1,5,0,3,62,42,53,71,54,67,34,mechanical_noise,61,42,34,7,1,75,0.4551
17259,45,male,173,48,1,3,3,6,1,4,3,4,4,6,59,50,53,50,49,28,25,14,0,0,1,0,1,2,0,0,0,0,1,0,87,39,67,63,31,61,35,liminal_office,67,25,41,9,0,2,0.0433
17260,40,female,167,80,8,6,5,6,4,6,8,3,5,3,38,45,37,28,60,53,49,44,0,0,1,1,1,4,1,9,1,2,0,1,30,69,38,33,74,26,64,neutral,30,51,25,11,1,165,0.7672
17261,60,male,177,74,4,5,3,6,2,2,3,4,6,9,49,63,41,48,52,36,29,45,0,0,0,0,0,0,1,9,1,8,0,6,55,0,65,66,45,36,72,darkness,60,19,30,7,0,23,0.1393
17262,27,female,175,64,4,4,4,7,6,6,7,6,2,6,53,45,41,48,26,74,63,52,0,0,1,1,0,0,0,0,0,0,1,5,34,47,31,44,36,36,51,neutral,45,47,21,14,0,7,0.1493
17263,49,male,160,79,4,6,6,6,7,6,6,4,4,7,72,52,52,61,29,44,40,57,0,0,1,0,0,0,1,1,1,7,0,2,84,34,61,68,18,78,55,resource_rich,66,30,46,7,0,2,0.0625
17264,32,male,174,78,6,6,5,9,4,7,5,6,3,1,60,46,44,54,34,43,33,44,1,78,1,1,1,5,1,4,1,2,0,6,66,53,53,62,21,69,43,darkness,49,53,43,11,0,4,0.0433
17265,33,male,178,77,5,3,5,3,6,8,4,3,3,7,37,38,53,36,43,64,43,63,0,0,1,0,1,4,0,0,0,0,0,1,25,80,24,10,51,43,46,neutral,28,65,5,18,1,79,0.6599
17266,33,female,170,69,2,7,6,6,8,4,7,3,4,3,58,48,64,59,38,48,30,46,0,0,0,0,0,0,0,0,0,0,0,6,69,20,61,72,10,65,36,darkness,66,36,26,9,1,77,0.4457
17267,20,male,155,82,5,5,2,5,6,6,5,2,5,2,58,63,71,61,42,42,39,63,0,0,1,0,0,0,0,0,0,0,0,6,50,28,50,60,24,71,61,darkness,58,38,21,11,1,60,0.6474
17268,14,female,168,60,6,6,6,5,7,4,5,6,6,1,27,32,44,46,72,71,57,61,0,0,0,1,1,2,0,0,1,3,0,4,46,70,44,41,48,23,30,liminal_office,43,53,3,14,0,5,0.2187
17269,34,male,184,86,7,6,7,5,4,9,8,8,6,4,24,27,33,20,53,67,63,69,1,52,1,1,1,2,1,7,1,9,1,4,66,75,19,34,80,44,69,neutral,25,59,12,13,1,89,0.7706
17270,41,female,166,59,7,5,3,6,3,8,6,4,4,7,59,59,72,55,33,29,27,62,1,52,0,1,1,4,0,0,0,0,0,6,57,28,54,61,20,67,36,darkness,68,41,28,7,1,62,0.5341
17271,31,male,171,51,3,8,7,6,7,2,6,6,9,3,48,49,64,64,52,71,39,63,1,69,1,1,1,5,1,7,0,0,1,6,92,37,81,71,1,46,67,cave_isolation,72,0,33,5,0,2,0.0525
17272,19,female,162,67,5,9,8,7,7,7,8,7,8,4,24,27,52,59,65,62,45,52,1,24,1,1,1,1,1,5,0,0,1,7,58,46,49,47,31,47,49,flooding,45,47,23,11,1,51,0.5907
17273,61,female,157,64,5,4,5,6,6,4,5,4,3,7,35,40,33,38,46,59,45,58,0,0,1,1,0,0,1,8,1,4,0,4,29,44,20,29,63,18,63,mechanical_noise,28,57,20,15,1,124,0.7266
17274,28,male,169,58,2,5,3,6,3,7,4,4,3,5,15,32,13,27,69,54,51,40,1,46,0,1,0,0,1,4,1,9,0,1,38,78,12,24,68,37,50,resource_rich,24,72,23,16,1,78,0.8046
17275,22,female,159,53,4,4,3,6,5,3,3,4,4,5,53,54,46,58,42,33,27,44,1,30,0,1,1,1,0,0,0,0,1,6,55,24,57,58,30,58,34,darkness,48,24,33,10,1,123,0.5979
17276,32,female,158,53,7,6,6,4,9,6,6,5,3,6,38,40,62,77,52,56,44,43,0,0,0,0,1,1,1,8,1,2,0,7,69,60,43,46,16,63,33,cave_isolation,43,50,25,12,1,128,0.7286
17277,52,female,166,67,1,3,6,6,5,5,5,6,4,6,61,51,51,54,28,39,30,29,1,52,1,0,1,5,0,0,0,0,1,3,52,36,56,52,36,43,38,mechanical_noise,54,35,52,11,1,61,0.5338
17278,51,female,167,62,5,2,6,2,8,6,5,7,4,5,57,51,55,40,46,54,40,66,1,58,0,1,0,0,0,0,0,0,1,6,74,37,57,67,46,55,14,darkness,69,43,19,11,0,7,0.1478
17279,52,female,163,68,5,3,4,2,4,3,7,5,3,4,61,63,70,67,35,34,37,77,0,0,1,1,1,3,1,9,0,0,0,end,61,73,43,65,34,50,50,trap_exit,78,43,32,9,0,6,0.0932
17280,35,female,158,74,4,5,4,6,4,9,6,3,2,7,33,44,25,27,40,59,32,37,1,56,0,0,1,5,0,0,0,0,0,1,46,87,21,31,53,21,94,neutral,21,78,25,16,0,11,0.2015
17281,28,female,174,64,2,6,3,7,5,0,4,3,3,5,47,70,76,69,45,42,32,30,0,0,0,0,0,0,1,5,1,5,0,8,61,37,42,26,21,75,45,flooding,51,35,38,8,0,1,0.0454
17282,19,female,156,77,6,7,6,5,3,5,6,7,5,7,36,39,55,40,62,51,22,63,1,62,0,1,1,1,1,5,1,4,0,1,50,76,21,30,61,33,66,liminal_office,24,47,7,12,1,109,0.7601
17283,28,male,172,81,4,7,5,6,3,6,7,5,6,3,37,64,65,56,78,34,42,31,1,42,1,1,0,0,0,0,1,6,0,2,82,31,39,56,40,71,63,darkness,55,47,29,8,0,3,0.0456
17284,21,female,154,54,1,6,7,4,5,3,4,6,4,3,40,34,46,56,70,64,40,63,0,0,1,0,1,3,0,0,1,4,1,8,82,42,30,32,44,93,16,cave_isolation,37,44,17,12,0,1,0.0525
17285,22,male,186,76,5,6,5,5,5,6,7,6,0,8,58,55,53,57,26,40,64,30,1,67,1,0,1,3,0,0,0,0,0,3,70,62,55,61,24,64,53,mechanical_noise,52,43,37,7,1,106,0.7677
17286,54,male,176,73,6,6,7,8,5,4,5,4,5,8,50,39,40,44,51,56,44,40,0,0,0,1,1,1,0,0,1,7,0,0,7,48,39,35,46,55,27,liminal_office,55,54,30,14,0,2,0.0481
17287,46,female,166,63,5,5,5,8,6,7,7,7,5,3,45,47,58,49,49,59,49,56,1,15,1,1,1,3,1,1,0,0,1,8,70,46,66,51,44,75,12,neutral,62,40,18,7,1,152,0.6759
17288,67,female,160,63,6,6,8,5,4,5,6,8,7,1,43,34,48,45,50,52,69,55,1,23,1,1,0,0,0,0,1,1,0,5,61,42,20,31,19,43,46,haunted_hotel,38,63,29,16,0,2,0.0417
17289,28,female,156,70,4,4,4,5,2,6,3,3,4,4,54,63,56,46,42,32,43,42,1,63,0,0,0,0,1,10,0,0,1,5,39,64,52,46,48,33,51,haunted_hotel,47,28,30,13,1,168,0.6765
17290,35,female,163,57,3,8,5,7,6,6,5,4,5,3,59,45,51,56,36,42,34,34,0,0,1,0,1,3,0,0,1,3,0,end,62,63,69,53,44,52,54,trap_exit,55,39,50,6,0,3,0.0502
17291,45,male,165,73,3,7,7,8,6,2,7,5,5,5,38,42,49,57,55,63,47,59,1,31,1,1,1,3,1,9,1,6,0,5,46,45,36,47,52,42,17,haunted_hotel,47,48,36,12,0,6,0.1826
17292,38,male,173,79,7,7,6,7,7,7,7,4,6,6,67,44,32,39,52,58,46,67,0,0,1,0,0,0,1,5,1,6,0,end,62,44,52,68,26,57,37,trap_exit,74,51,17,11,1,124,0.7234
17293,51,female,152,59,4,4,4,6,4,9,5,7,5,6,51,50,55,46,49,45,40,42,0,0,1,0,0,0,1,6,1,5,0,2,72,31,57,48,30,82,33,neutral,48,47,27,14,0,4,0.0442
17294,41,female,166,66,2,2,4,3,1,3,2,3,3,3,37,56,47,38,49,39,39,46,0,0,1,1,0,0,0,0,1,7,0,1,28,57,25,32,47,41,35,neutral,28,50,0,11,1,115,0.4924
17295,24,female,161,78,6,6,5,7,4,5,6,6,7,4,19,38,40,38,68,57,37,61,0,0,1,1,0,0,1,8,1,8,0,0,17,56,26,27,40,42,57,darkness,23,39,15,15,1,168,0.7238
17296,29,male,171,85,5,6,3,7,4,8,6,5,6,3,40,62,63,49,48,49,52,60,1,67,0,0,0,0,1,4,0,0,1,8,27,85,46,49,41,67,30,cave_isolation,41,49,28,12,0,5,0.1241
17297,36,male,180,82,7,5,6,5,4,8,4,4,5,7,51,59,69,64,47,43,61,43,1,12,0,1,0,0,0,0,0,0,0,0,74,65,34,32,18,84,52,liminal_office,40,57,33,13,0,3,0.0475
17298,45,male,175,86,5,3,7,6,7,5,4,4,6,6,43,53,53,64,57,55,49,15,0,0,0,1,1,3,0,0,0,0,0,8,63,21,35,64,35,72,27,neutral,53,60,12,12,0,3,0.0588
17299,45,female,174,64,5,6,6,6,3,5,6,6,5,4,32,33,53,37,60,62,51,40,0,0,1,0,0,0,0,0,1,3,0,0,76,33,38,45,40,43,57,liminal_office,39,54,8,13,0,5,0.1423
17300,22,female,169,75,4,5,7,6,4,4,4,6,6,2,48,46,58,45,43,55,31,40,0,0,1,1,1,3,1,10,1,5,1,3,64,50,42,61,29,80,41,mechanical_noise,41,41,49,12,0,14,0.1031
17301,37,female,158,73,5,6,6,5,2,5,4,7,9,5,22,38,45,34,67,45,44,35,0,0,1,0,1,2,0,0,1,4,0,0,46,40,19,22,41,49,66,mechanical_noise,17,69,27,13,1,110,0.6664
17302,37,male,184,85,2,7,3,4,4,7,7,3,8,5,16,33,30,27,75,58,46,63,0,0,1,1,0,0,1,4,0,0,0,4,22,61,17,20,69,29,64,resource_rich,22,61,4,15,1,168,0.8511
17303,51,female,165,57,6,6,5,6,4,4,5,7,5,10,42,51,69,52,59,44,34,62,0,0,0,1,1,3,1,3,0,0,1,3,68,47,47,58,28,52,15,mechanical_noise,65,34,40,12,1,73,0.5966
17304,48,female,168,71,3,7,7,6,5,5,5,7,6,3,55,39,63,48,41,58,44,26,1,36,1,1,0,0,1,4,1,3,0,6,83,20,51,64,19,79,39,darkness,63,25,32,9,1,123,0.7245
17305,36,male,160,87,5,7,5,5,7,4,6,4,3,5,23,46,33,35,49,62,43,61,0,0,1,0,0,0,1,10,1,3,0,1,41,67,24,36,53,44,52,cave_isolation,47,35,26,16,1,151,0.8945
17306,24,female,157,70,6,3,3,5,4,7,4,4,2,4,34,40,60,53,53,50,31,13,1,13,0,0,0,0,1,3,0,0,0,0,42,49,45,55,37,69,22,mechanical_noise,38,58,26,14,0,1,0.0448
17307,23,male,162,96,7,3,8,4,5,6,3,9,6,8,56,35,44,45,40,41,55,50,0,0,1,0,0,0,1,7,1,9,1,3,59,46,52,61,47,67,39,mechanical_noise,60,22,48,11,0,5,0.1779
17308,45,female,159,73,6,4,6,1,2,1,3,6,7,6,30,43,62,52,52,39,19,63,1,57,0,0,0,0,1,8,0,0,0,4,30,56,10,32,54,28,63,neutral,33,55,6,14,0,11,0.1485
17309,36,female,164,79,9,4,6,5,3,7,5,5,2,5,44,50,56,64,35,48,47,67,0,0,0,0,0,0,0,0,1,2,1,5,77,64,51,59,17,59,31,haunted_hotel,64,31,16,12,1,46,0.4517
17310,31,female,155,69,6,6,6,6,2,3,4,6,5,2,34,44,48,32,63,48,43,53,0,0,0,1,1,4,1,10,0,0,1,1,59,63,28,36,67,71,48,resource_rich,20,64,28,13,0,7,0.1282
17311,25,male,166,90,6,8,4,4,6,6,5,3,7,6,41,55,65,40,57,60,52,59,0,0,0,1,0,0,0,0,1,5,0,5,31,48,38,55,65,48,33,haunted_hotel,52,47,22,12,1,102,0.7047
17312,17,female,169,51,2,7,3,7,2,4,5,3,6,2,35,47,60,34,55,44,36,60,1,34,0,1,1,1,0,0,1,4,0,0,46,50,55,37,45,59,43,neutral,38,33,24,12,1,107,0.4536
17313,12,male,162,77,6,6,7,9,4,6,5,6,4,5,54,36,51,58,42,51,44,74,0,0,0,0,0,0,0,0,1,2,0,2,64,43,55,56,35,64,51,neutral,68,35,33,9,0,2,0.047
17314,23,female,163,68,6,4,6,5,5,5,3,7,4,6,21,26,26,42,73,66,49,55,1,20,1,0,0,0,0,0,1,7,1,1,23,92,11,10,63,34,54,neutral,3,62,20,15,1,82,0.9947
17315,32,female,150,47,5,5,3,6,3,6,6,2,4,5,56,55,41,48,40,39,39,28,0,0,0,1,0,0,0,0,1,6,0,end,65,50,77,48,57,61,43,trap_exit,62,35,31,10,0,1,0.0512
17316,28,female,150,53,9,7,4,6,5,6,7,5,6,5,23,39,19,12,70,73,57,69,1,73,1,1,1,1,1,10,1,6,1,4,22,68,31,21,78,31,39,resource_rich,22,49,14,14,1,153,1.0
17317,42,female,170,77,5,4,8,8,6,6,5,7,6,6,52,36,58,48,43,61,52,63,0,0,1,0,0,0,1,4,1,1,0,2,61,36,51,56,7,63,53,neutral,49,51,39,8,0,3,0.0666
17318,22,female,155,80,4,6,2,6,5,5,7,3,7,6,42,47,44,32,45,50,56,63,0,0,1,0,0,0,1,4,0,0,1,5,46,56,33,35,29,42,45,haunted_hotel,51,42,34,16,1,101,0.5024
17319,19,male,171,74,3,5,5,8,4,4,6,6,4,8,41,43,35,61,60,33,33,46,1,57,1,0,0,0,1,5,1,5,0,7,59,54,40,50,43,48,58,resource_rich,59,51,21,12,0,5,0.1691
17320,25,other,172,71,4,6,7,5,9,4,5,6,5,7,35,37,37,42,56,57,60,58,0,0,1,1,0,0,0,0,0,0,0,8,35,38,33,44,60,61,45,cave_isolation,32,46,32,14,0,10,0.1547
17321,17,male,166,97,4,7,5,7,4,6,7,4,3,8,28,28,44,16,64,57,29,26,1,50,0,1,1,3,0,0,1,5,0,4,35,50,29,28,70,12,70,resource_rich,33,71,18,14,1,146,0.8449
17322,35,female,172,70,3,4,6,7,4,6,5,3,4,3,33,30,21,21,40,48,26,74,0,0,1,1,1,5,0,0,0,0,0,1,24,56,16,16,76,28,44,resource_rich,20,67,25,16,0,6,0.1527
17323,55,female,165,67,8,6,8,3,4,2,5,6,5,4,39,50,54,73,50,57,36,31,1,46,1,1,0,0,0,0,1,5,0,0,77,40,43,50,20,59,49,resource_rich,42,43,25,9,1,168,0.5556
