character_id,age,sex,height_cm,weight_kg,strength,reaction,stamina,speed,intelligence,perception,agility,endurance,stress_resistance,luck,panic,fatigue,hunger,thirst,mental_stability,focus,confidence,pain_tolerance,has_flashlight,flashlight_battery,has_knife,has_backpack,has_first_aid_kit,medkit_count,has_water,water_amount,has_food,food_amount,has_radio,level_id,level_difficulty,visibility,entity_density,entity_aggression,resource_density,maze_complexity,geometry_stability,special_rule,spawn_area_danger,distance_to_nearest_entity,noise_generated,time_since_last_encounter,survived_24h,survival_time_hours,escape_probability
17794,57,female,159,65,3,4,5,4,3,3,3,6,7,5,34,51,36,28,67,60,48,47,1,48,0,0,0,0,1,1,1,6,0,3,48,50,32,28,51,39,68,mechanical_noise,38,41,31,2,1,120,0.5551
17795,14,female,180,84,2,3,2,1,6,6,2,0,4,5,34,77,74,61,53,58,35,26,1,41,1,0,0,0,0,0,0,0,0,4,24,49,30,21,32,16,78,liminal_office,17,39,23,6,1,62,0.3829
17796,46,female,159,66,4,5,4,5,4,3,4,3,2,7,51,33,18,26,41,24,34,39,1,67,1,1,1,3,0,0,1,8,0,4,13,96,35,33,85,15,83,liminal_office,29,33,33,2,1,79,0.5591
17797,42,male,163,92,4,4,3,4,3,4,3,1,2,9,90,69,76,70,27,25,26,12,0,0,0,0,1,5,0,0,1,8,1,3,54,50,70,67,12,49,30,mechanical_noise,45,18,68,11,0,6,0.0779
17798,37,female,173,94,6,4,7,5,3,3,5,7,7,7,35,58,70,70,63,48,55,56,0,0,0,0,0,0,0,0,1,1,0,4,15,91,20,21,9,23,53,liminal_office,18,40,23,14,1,113,0.5995
17799,26,female,159,88,2,5,1,3,6,7,4,2,4,5,45,32,28,33,41,41,36,28,0,0,1,1,0,0,1,7,0,0,0,1,35,42,25,25,58,42,51,neutral,14,56,15,1,0,5,0.4759
17800,44,female,182,64,2,2,2,2,3,1,1,1,1,3,64,63,65,59,5,14,20,18,1,81,1,1,1,5,0,0,0,0,0,1,61,60,40,32,48,61,16,neutral,48,35,31,10,0,0,0.2415
17801,14,female,171,57,2,4,3,2,2,2,4,3,5,3,48,72,38,39,40,45,34,36,0,0,1,1,0,0,1,3,1,9,0,5,71,76,25,37,52,48,14,haunted_hotel,43,35,26,7,0,2,0.1299
17802,35,female,175,98,3,6,4,5,8,7,5,5,4,3,56,32,35,34,51,56,36,41,1,68,0,1,0,0,1,8,0,0,0,5,0,24,51,48,66,0,33,haunted_hotel,26,30,46,14,1,102,0.7238
17803,23,male,169,92,0,6,3,5,9,7,5,5,8,7,67,79,60,35,80,74,73,48,0,0,1,1,1,5,1,7,0,0,1,8,58,37,61,67,43,60,14,cave_isolation,55,17,47,5,1,74,0.4208
17804,37,female,181,96,5,6,6,6,5,4,6,7,5,5,44,48,38,29,53,57,59,58,1,66,0,1,0,0,1,9,1,3,0,4,30,90,37,46,66,18,13,liminal_office,34,42,26,5,1,95,0.6382
17805,57,male,172,83,6,3,5,6,1,3,4,6,5,2,71,68,42,52,38,29,45,56,1,76,1,1,1,5,1,3,1,2,1,5,54,34,66,73,58,47,16,haunted_hotel,63,16,44,7,0,4,0.3566
17806,33,male,193,63,5,6,7,5,7,7,6,6,7,9,83,96,85,88,71,64,75,60,0,0,1,0,0,0,1,6,0,0,0,6,63,21,100,91,9,38,37,darkness,89,14,56,24,0,2,0.1523
17807,39,female,178,58,5,5,7,7,4,4,5,5,4,1,35,49,41,53,42,37,43,59,1,100,0,1,0,0,0,0,0,0,0,1,16,29,14,22,35,22,96,neutral,8,66,15,18,1,68,0.6721
17808,79,female,201,39,4,4,3,3,7,7,2,3,4,10,46,51,21,32,40,46,46,34,1,85,0,0,1,1,0,0,0,0,1,1,30,43,26,23,64,25,47,neutral,14,40,16,9,1,42,0.6872
17809,49,male,152,74,3,5,5,4,5,4,4,5,7,0,58,51,46,57,56,46,58,51,0,0,1,1,0,0,0,0,1,1,0,8,54,55,50,42,27,65,34,cave_isolation,42,33,20,19,0,10,0.135
17810,41,male,163,77,7,6,8,5,7,6,7,8,8,3,22,62,61,67,89,88,78,84,0,0,0,0,0,0,0,0,0,0,0,0,39,41,51,39,27,46,30,neutral,34,43,21,19,0,0,0.519
17811,71,male,167,47,6,5,4,5,5,6,6,4,3,6,28,50,68,56,49,43,39,40,0,0,1,0,0,0,0,0,1,1,0,7,35,37,14,6,23,47,33,flooding,0,60,13,2,0,10,0.2069
17812,19,male,164,63,4,4,4,4,4,2,4,4,4,3,24,39,41,42,27,58,44,38,1,85,0,0,0,0,0,0,1,2,0,1,19,72,14,20,48,37,79,neutral,16,49,10,4,1,64,0.6224
17813,80,female,168,71,3,4,4,4,6,6,4,4,5,5,31,76,72,63,51,64,57,37,0,0,1,1,0,0,1,10,0,0,1,0,56,40,17,29,29,43,11,neutral,23,50,5,12,1,29,0.5044
17814,69,female,164,94,2,5,5,3,7,7,5,4,5,0,42,38,31,52,60,67,46,42,1,52,0,1,1,1,0,0,0,0,0,4,1,36,17,10,67,18,70,liminal_office,3,62,26,6,1,60,0.6882
17815,14,female,170,64,1,3,3,3,6,5,3,2,5,3,53,67,47,67,65,63,50,32,0,0,1,1,1,1,0,0,1,9,1,5,48,25,34,32,54,9,65,haunted_hotel,50,52,35,1,0,0,0.3123
17816,18,male,172,95,3,4,5,5,6,5,6,4,4,2,67,68,59,63,45,38,44,40,0,0,0,0,0,0,1,8,1,8,1,0,68,64,39,41,29,55,71,neutral,41,45,29,17,1,37,0.2481
17817,68,male,193,90,2,5,3,4,4,5,4,4,3,1,72,94,77,95,51,41,39,33,1,56,0,0,0,0,0,0,0,0,1,7,48,10,78,71,5,32,15,flooding,61,17,50,3,1,39,0.0645
17818,51,female,168,80,2,5,3,4,8,7,5,4,5,4,53,67,61,50,58,61,46,31,1,75,1,1,0,0,1,9,1,3,1,8,59,24,51,51,30,59,21,cave_isolation,50,43,32,20,1,51,0.6114
17819,72,male,161,74,3,4,4,3,6,5,4,5,6,8,67,53,66,43,53,59,58,38,0,0,0,0,0,0,1,6,1,4,0,5,56,29,50,47,48,68,8,haunted_hotel,39,20,43,23,1,67,0.132
17820,19,male,172,85,6,6,5,6,7,7,6,5,3,6,58,72,89,66,42,43,49,55,0,0,1,0,0,0,0,0,0,0,0,8,57,55,50,50,25,51,45,cave_isolation,49,17,38,7,1,89,0.1933
17821,69,female,173,76,3,5,3,5,7,5,5,4,2,3,50,76,55,77,15,37,29,34,0,0,0,0,0,0,0,0,0,0,0,5,58,70,35,48,40,8,52,haunted_hotel,28,52,26,22,0,0,0.2118
17822,40,male,180,63,6,4,6,6,3,4,4,5,4,4,78,58,45,45,38,40,53,53,0,0,1,1,1,1,0,0,1,5,0,8,69,18,62,60,46,76,26,cave_isolation,63,29,33,1,0,3,0.1302
17823,75,male,186,64,2,4,4,5,4,4,3,4,6,3,40,36,16,14,59,54,49,42,0,0,0,0,1,4,0,0,0,0,1,end,31,29,60,53,100,21,40,trap_exit,52,36,29,8,0,2,0.1111
17824,69,female,153,53,1,4,2,1,7,6,2,3,4,2,63,63,62,61,42,41,34,27,1,60,0,0,0,0,1,10,0,0,0,2,34,30,45,41,35,9,6,neutral,31,30,26,18,0,8,0.3182
17825,27,male,185,85,5,5,6,5,4,4,6,4,3,8,24,2,0,26,32,40,42,41,1,73,1,1,1,1,1,7,1,2,1,end,36,76,5,14,100,51,63,trap_exit,6,53,11,21,1,51,0.2325
17826,14,female,140,41,4,5,4,5,6,5,6,4,4,1,54,56,39,29,33,40,34,40,1,56,0,0,0,0,0,0,1,7,0,4,30,69,33,27,44,25,26,liminal_office,18,42,24,0,1,61,0.4926
17827,47,male,193,81,5,5,5,5,4,5,4,5,6,5,60,39,62,53,44,52,66,52,1,91,0,1,0,0,1,10,0,0,0,1,5,25,32,28,30,11,12,neutral,20,29,23,1,1,75,0.6621
17828,78,male,172,66,5,6,7,5,4,5,4,7,8,2,44,55,77,66,62,50,58,62,0,0,0,0,0,0,0,0,0,0,0,6,79,11,21,21,19,89,36,darkness,27,49,21,1,0,1,0.2133
17829,25,female,156,70,2,4,5,4,5,3,3,5,7,2,60,60,45,54,69,46,39,40,0,0,0,0,0,0,1,7,0,0,0,8,59,33,54,53,42,91,32,cave_isolation,51,33,39,6,0,4,0.0515
17830,67,male,162,80,3,4,3,3,7,6,4,3,5,6,33,86,77,65,52,63,50,33,1,69,1,0,0,0,0,0,1,3,0,7,54,52,46,38,23,41,25,flooding,46,34,16,24,0,0,0.2487
17831,65,male,186,50,5,5,5,3,5,5,4,6,7,6,55,75,56,59,63,64,57,56,0,0,0,0,1,4,0,0,1,3,0,1,28,45,44,46,47,16,30,neutral,39,31,27,19,0,8,0.4511
17832,40,male,163,70,3,3,5,5,2,4,2,5,6,5,40,86,58,74,61,47,46,43,1,21,0,0,1,2,0,0,0,0,0,6,77,13,45,42,17,57,16,darkness,54,46,23,10,0,0,0.0911
17833,13,female,167,59,2,6,5,4,6,6,4,5,7,8,77,83,66,59,81,69,65,67,1,52,1,0,0,0,0,0,1,5,1,5,85,31,84,86,41,81,24,haunted_hotel,71,0,39,15,0,0,0.1905
17834,26,male,156,80,6,5,6,6,6,7,6,7,6,2,54,64,72,90,56,61,60,72,0,0,0,1,0,0,0,0,0,0,0,0,29,28,47,41,8,22,39,neutral,40,42,21,22,0,7,0.2182
17835,40,male,177,49,3,6,5,3,7,6,4,5,8,8,29,93,87,91,80,87,51,43,0,0,1,0,0,0,1,5,0,0,0,2,80,28,61,58,18,70,38,neutral,61,30,23,14,0,0,0.2551
17836,31,male,158,63,5,5,3,4,5,5,5,4,4,8,81,89,62,79,46,40,53,45,0,0,0,0,0,0,0,0,1,7,0,8,68,19,69,70,27,44,35,cave_isolation,65,23,57,18,0,0,0.136
17837,28,male,163,77,5,5,5,6,5,5,5,4,4,5,82,30,29,36,39,35,46,34,1,50,1,1,0,0,0,0,1,6,0,7,20,49,96,74,61,27,12,flooding,54,0,63,19,0,0,0.2751
17838,12,male,168,82,3,3,4,3,5,5,3,3,6,4,52,75,75,63,60,54,49,33,1,69,1,0,0,0,1,2,0,0,0,7,88,40,52,53,18,83,35,flooding,64,38,30,5,0,1,0.1221
17839,46,female,184,90,3,2,3,3,5,3,3,2,4,7,36,85,80,78,39,40,27,25,1,82,0,0,1,4,1,9,0,0,0,5,66,75,10,15,13,81,43,haunted_hotel,26,60,10,1,1,24,0.6064
17840,42,female,170,86,3,4,4,3,6,7,3,4,7,7,40,98,73,89,70,56,51,45,0,0,0,0,0,0,0,0,0,0,0,6,79,16,23,28,32,86,24,darkness,23,55,16,12,0,0,0.1253
17841,79,male,177,63,3,7,4,5,9,7,5,3,7,2,45,63,45,34,55,60,54,46,0,0,0,0,0,0,0,0,1,3,1,4,20,36,28,44,66,15,53,liminal_office,24,47,19,1,1,61,0.541
17842,36,male,168,68,3,5,4,5,7,5,5,4,7,4,54,44,30,49,51,69,50,41,0,0,0,1,1,2,1,7,0,0,1,5,49,54,59,51,47,56,18,haunted_hotel,53,26,25,8,1,80,0.3761
17843,23,female,158,96,3,6,4,4,8,6,5,6,8,6,48,69,47,70,83,73,57,53,1,72,0,0,0,0,0,0,0,0,0,8,75,42,31,44,38,65,20,cave_isolation,47,46,28,2,0,0,0.3608
17844,48,female,152,77,3,6,2,5,9,8,6,2,5,2,53,69,62,67,55,64,46,36,1,85,0,1,1,1,1,8,1,5,1,0,63,31,43,51,34,78,27,neutral,31,44,33,24,1,68,0.6881
17845,16,male,175,66,3,4,3,3,7,5,1,4,6,8,46,83,77,58,67,63,61,45,1,51,0,0,1,4,0,0,0,0,0,0,55,63,42,53,43,30,4,neutral,48,38,27,6,0,2,0.4729
17846,41,female,186,70,6,5,5,6,4,6,7,6,4,6,56,46,31,34,36,47,48,49,0,0,1,1,1,2,0,0,0,0,0,6,49,1,25,31,52,53,32,darkness,35,46,22,10,1,62,0.3815
17847,38,male,172,77,2,3,3,4,3,3,3,3,3,6,88,95,69,100,21,29,38,20,0,0,0,0,0,0,0,0,0,0,0,5,41,45,68,60,6,15,55,haunted_hotel,64,15,43,1,0,3,0.0557
17848,18,male,151,75,4,4,2,5,5,5,4,3,1,5,29,37,39,39,26,37,34,40,1,55,0,0,1,1,1,9,0,0,0,1,34,60,12,27,52,47,76,neutral,11,51,15,0,1,45,0.6159
17849,54,female,158,91,2,4,3,4,4,4,3,2,1,2,20,48,32,36,31,25,33,36,1,55,1,1,0,0,1,6,1,10,0,1,25,70,23,23,65,35,27,neutral,6,60,7,1,1,87,0.626
17850,47,male,186,84,6,5,7,7,4,5,5,6,4,2,45,38,43,50,50,50,51,65,0,0,0,0,0,0,0,0,1,4,0,4,7,71,21,24,31,13,73,liminal_office,9,50,14,19,1,59,0.5435
17851,45,male,162,57,6,7,9,7,6,7,8,7,7,1,29,71,64,64,67,63,70,85,0,0,0,0,0,0,0,0,0,0,0,3,41,26,43,46,17,16,50,mechanical_noise,44,38,33,11,0,0,0.3291
17852,22,male,178,58,5,6,4,5,4,4,5,5,6,4,68,81,66,84,46,42,49,43,0,0,0,0,0,0,0,0,1,4,0,end,45,59,48,57,57,22,32,trap_exit,59,23,27,8,0,6,0.0202
17853,50,male,146,80,4,6,3,4,5,5,4,5,2,3,59,100,75,70,25,35,31,32,0,0,1,1,0,0,0,0,0,0,0,3,60,40,63,55,21,68,13,mechanical_noise,43,30,70,24,0,8,0.0928
17854,13,female,185,67,1,4,3,2,6,5,3,5,7,5,54,100,80,72,54,63,53,34,1,55,0,0,0,0,1,6,0,0,0,2,61,44,84,67,23,50,10,neutral,75,16,56,18,0,1,0.1642
17855,77,male,172,60,5,7,5,6,7,6,6,6,6,4,49,46,22,36,63,68,58,45,1,56,1,1,1,4,1,3,0,0,0,end,55,54,47,44,100,31,59,trap_exit,46,36,32,5,1,59,0.3092
17856,56,female,174,53,2,4,3,2,6,5,4,4,6,5,59,33,39,19,49,52,38,34,1,66,1,1,0,0,1,2,1,8,1,4,42,73,43,38,55,32,27,liminal_office,36,36,28,12,0,4,0.6167
17857,61,other,142,80,6,5,5,5,7,5,5,4,4,7,66,65,64,53,50,53,49,48,1,48,0,0,0,0,0,0,0,0,0,end,53,77,78,56,37,47,31,trap_exit,49,8,41,2,0,0,0.0989
17858,64,female,156,68,5,4,4,5,5,5,5,4,3,5,43,49,32,32,39,37,31,42,0,0,1,0,0,0,0,0,0,0,0,end,49,21,19,20,66,45,60,trap_exit,25,50,22,17,0,8,0.0695
17859,63,female,178,49,3,4,4,5,2,4,3,4,4,3,41,55,59,41,39,34,35,50,1,88,1,0,0,0,0,0,1,9,1,1,33,31,29,26,61,25,67,neutral,35,52,22,20,1,72,0.5427
17860,31,female,161,80,5,7,5,5,8,6,7,4,4,6,50,54,29,48,40,58,49,38,0,0,0,0,0,0,1,5,1,8,0,1,31,100,31,35,49,36,63,neutral,20,52,10,6,1,64,0.6731
17861,28,male,180,59,5,4,5,5,6,5,5,7,7,5,19,14,18,39,70,70,62,68,1,68,0,0,1,4,0,0,0,0,0,4,27,49,17,17,67,36,37,liminal_office,0,47,10,1,1,68,0.6648
17862,78,male,172,63,3,6,4,3,7,5,4,3,5,3,85,78,74,63,51,57,39,38,1,19,1,1,0,0,1,1,0,0,0,2,56,57,63,65,29,44,50,neutral,62,15,51,20,0,6,0.1454
17863,62,female,183,78,6,4,5,5,3,5,4,4,6,5,49,93,67,83,47,43,40,54,0,0,0,0,0,0,0,0,0,0,0,6,53,17,37,31,36,47,47,darkness,50,45,24,24,0,0,0.0758
17864,68,female,177,80,4,6,5,4,5,5,5,5,6,9,63,67,50,32,69,61,61,54,1,77,1,1,0,0,1,3,1,9,0,1,26,67,48,44,55,26,27,neutral,27,40,30,9,1,64,0.6104
17865,74,female,166,65,5,5,4,4,6,7,4,4,1,7,78,76,54,35,17,30,38,26,0,0,0,0,0,0,0,0,0,0,0,8,74,20,76,60,48,47,33,cave_isolation,66,30,51,7,0,0,0.1112
17866,41,female,193,65,4,5,3,4,7,6,5,2,5,7,66,63,27,24,53,42,30,34,0,0,1,0,1,2,1,9,1,7,0,end,67,43,61,68,93,67,55,trap_exit,52,40,42,24,0,1,0.0967
17867,68,female,170,54,6,6,6,6,5,5,6,6,4,4,70,79,75,71,37,50,54,57,0,0,1,0,0,0,0,0,0,0,0,0,54,76,71,65,13,40,11,neutral,56,23,38,9,0,1,0.1636
17868,18,female,180,76,4,7,4,6,8,8,5,5,5,3,44,78,52,45,59,59,52,54,0,0,1,0,1,1,0,0,0,0,0,8,90,24,40,51,42,93,28,cave_isolation,28,51,17,17,1,59,0.3344
17869,77,male,174,71,2,4,3,3,5,5,4,4,5,7,47,95,79,87,46,50,38,46,0,0,1,0,0,0,0,0,1,5,0,7,64,30,51,51,33,32,19,flooding,48,47,22,1,0,0,0.0601
17870,69,female,184,81,4,3,5,7,2,3,5,3,1,4,69,83,73,78,24,28,37,49,0,0,0,0,0,0,0,0,1,4,0,2,81,38,62,69,6,66,41,neutral,57,24,38,9,0,0,0.1056
17871,23,male,171,73,4,5,4,6,5,6,6,4,2,4,50,54,52,57,19,37,30,32,0,0,0,0,0,0,0,0,0,0,0,1,20,35,35,37,20,23,45,neutral,28,49,28,5,0,7,0.2527
17872,23,female,166,89,4,7,4,5,10,8,6,5,7,6,18,49,46,47,68,68,56,67,0,0,1,0,0,0,0,0,0,0,0,1,24,75,15,16,34,35,61,neutral,3,65,8,15,1,107,0.7494
17873,33,male,180,66,7,8,6,8,7,8,9,6,4,3,43,18,15,15,45,53,55,80,0,0,0,0,1,3,1,8,0,0,0,4,13,92,9,27,79,22,57,liminal_office,9,53,26,5,1,82,0.6945
17874,65,male,173,57,5,5,2,4,7,4,6,3,5,6,22,22,16,28,57,55,51,36,1,19,0,1,1,4,1,8,1,6,1,1,9,88,15,20,82,13,15,neutral,2,56,15,22,1,64,0.7233
17875,42,male,179,85,6,7,8,8,6,7,7,7,6,8,54,51,34,34,64,67,73,74,1,57,1,1,1,2,1,7,1,4,1,8,63,1,56,59,60,40,35,cave_isolation,45,28,19,24,1,47,0.6422
17876,73,female,195,70,5,3,4,5,3,4,5,6,4,4,60,57,69,21,49,48,40,40,1,12,0,1,1,2,0,0,0,0,0,0,58,27,51,48,54,32,36,neutral,50,37,20,17,1,88,0.2999
17877,17,female,165,54,3,5,3,4,6,5,4,5,4,6,24,67,62,69,47,49,48,36,0,0,0,0,1,1,0,0,0,0,0,0,18,52,21,13,11,30,9,neutral,3,51,13,7,1,77,0.4239
17878,71,female,161,101,0,3,4,2,5,4,2,2,4,4,80,80,64,66,45,37,26,33,0,0,0,0,0,0,0,0,0,0,0,5,71,72,92,85,29,84,25,haunted_hotel,74,0,50,13,0,1,0.0872
17879,45,male,194,61,6,4,6,5,2,4,5,4,3,5,59,88,76,68,25,27,40,42,1,67,0,1,1,4,0,0,0,0,0,6,65,0,28,36,22,27,23,darkness,30,48,25,16,1,81,0.4076
17880,12,female,182,95,2,4,2,2,5,3,3,3,5,2,75,75,45,30,52,44,37,29,1,54,1,1,1,4,0,0,1,3,0,0,51,63,82,76,61,51,28,neutral,60,27,49,5,1,44,0.2671
17881,12,female,165,68,1,5,3,2,6,5,3,3,5,2,72,81,68,60,49,40,41,40,0,0,1,1,1,5,0,0,1,10,1,0,36,63,73,74,62,16,21,neutral,62,11,49,14,0,4,0.2262
17882,31,male,177,89,3,5,4,6,5,6,7,5,3,2,93,61,42,57,30,33,51,51,1,43,0,1,1,2,1,10,1,5,1,7,54,15,79,77,56,46,37,flooding,75,3,51,23,0,2,0.1496
17883,74,male,184,107,3,3,6,4,3,2,3,6,8,2,61,41,49,37,73,66,52,58,1,73,0,1,1,4,0,0,0,0,0,5,65,83,64,66,49,48,56,haunted_hotel,52,25,33,21,1,84,0.4642
17884,24,female,164,80,6,6,7,6,4,6,6,6,4,6,71,73,38,56,44,39,49,48,1,46,1,1,0,0,0,0,1,5,1,3,77,12,63,62,57,58,53,mechanical_noise,67,28,63,9,0,0,0.2483
17885,36,female,166,87,2,6,4,4,7,6,4,4,5,8,43,57,75,72,59,59,45,42,0,0,0,0,1,4,0,0,0,0,0,2,42,27,25,26,16,49,55,neutral,28,49,23,6,1,61,0.3027
17886,42,female,166,96,4,4,4,4,3,4,4,4,5,8,69,73,59,64,47,33,49,42,0,0,0,1,0,0,0,0,0,0,0,8,53,23,47,49,15,64,40,cave_isolation,46,36,35,16,0,3,0.1071
17887,33,female,183,94,6,5,4,6,5,7,5,6,4,6,46,57,30,41,42,43,51,56,0,0,0,1,1,5,1,9,1,3,1,6,42,4,36,36,46,49,14,darkness,36,47,37,4,1,85,0.6449
17888,38,female,171,86,4,7,4,4,9,7,5,4,7,4,49,89,64,68,78,81,50,47,1,73,1,1,0,0,0,0,1,1,1,3,75,58,51,44,48,53,33,mechanical_noise,44,36,47,1,0,7,0.2902
17889,25,male,209,77,5,6,5,6,4,4,7,5,3,4,46,48,29,58,35,47,42,46,0,0,0,0,0,0,0,0,0,0,0,4,22,68,46,35,43,16,24,liminal_office,33,34,20,9,0,6,0.1787
17890,25,male,154,65,3,8,5,5,8,8,6,6,7,3,45,77,53,60,74,76,53,60,0,0,1,0,0,0,1,8,0,0,0,7,50,13,40,39,39,32,18,flooding,28,39,22,23,1,84,0.4611
17891,38,female,165,61,5,5,5,5,5,4,6,7,8,7,29,48,52,56,76,61,73,68,1,76,0,1,1,5,0,0,0,0,0,4,17,72,27,33,40,13,52,liminal_office,22,45,22,8,1,70,0.6446
17892,18,female,190,99,3,5,5,5,5,5,4,5,4,2,72,95,65,68,36,46,40,46,0,0,0,0,0,0,0,0,0,0,1,2,75,41,70,61,20,80,50,neutral,64,35,50,22,0,0,0.0713
17893,54,male,158,77,2,5,4,4,8,6,5,5,8,6,32,72,52,56,81,73,67,50,1,57,0,0,0,0,0,0,1,4,1,0,51,28,33,36,55,21,29,neutral,47,52,11,6,0,0,0.6913
17894,27,female,156,86,2,6,2,4,8,6,5,3,3,7,68,83,75,73,39,49,40,20,1,95,1,1,1,3,0,0,1,9,0,5,61,72,60,75,25,44,46,haunted_hotel,52,24,33,15,1,48,0.6051
17895,22,male,175,86,2,4,3,4,4,6,3,4,7,5,53,59,54,47,62,57,44,38,1,56,0,0,1,2,1,2,1,9,0,6,72,0,61,56,43,79,11,darkness,53,48,31,4,1,76,0.4928
17896,71,female,162,79,2,3,0,1,6,5,2,1,2,5,56,30,22,10,25,25,24,13,1,70,1,1,1,1,1,9,0,0,0,4,12,43,8,4,80,7,64,liminal_office,5,61,21,12,1,49,0.7107
17897,36,female,170,64,1,6,5,3,8,5,3,3,7,8,32,48,28,12,65,80,58,55,1,71,0,1,1,3,0,0,1,9,1,1,28,75,40,38,80,25,14,neutral,21,50,16,1,1,85,0.6928
17898,33,male,155,63,3,4,4,2,5,4,2,4,5,5,44,25,16,15,60,54,39,32,1,41,0,1,0,0,1,3,1,7,0,4,27,99,38,41,89,19,58,liminal_office,34,54,26,16,1,81,0.6196
17899,71,female,157,51,5,4,6,5,5,5,4,7,8,2,58,61,55,67,72,71,64,63,1,25,0,0,0,0,0,0,0,0,0,0,32,41,70,73,37,37,44,neutral,61,4,48,11,0,4,0.1916
17900,40,female,179,66,7,8,7,7,8,8,7,7,8,9,50,79,88,88,83,77,74,70,0,0,0,0,0,0,0,0,0,0,0,8,71,10,69,60,9,89,26,cave_isolation,58,7,36,14,0,1,0.216
17901,40,female,168,64,3,4,3,3,6,6,5,4,6,7,44,38,57,39,61,63,42,44,0,0,1,0,0,0,0,0,0,0,0,0,25,24,61,35,48,45,12,neutral,41,24,25,4,1,87,0.3696
17902,72,female,161,92,3,4,5,3,5,4,4,6,8,8,45,71,55,56,82,58,59,46,0,0,0,0,1,3,0,0,1,8,0,end,29,72,45,42,66,12,56,trap_exit,35,35,29,13,0,7,0.1323
17903,52,other,166,59,0,2,1,2,5,3,3,2,3,3,43,20,19,26,22,38,29,16,1,79,1,1,0,0,1,9,1,1,1,end,7,68,16,17,100,5,38,trap_exit,14,51,28,9,1,79,0.2377
17904,52,female,167,78,3,6,6,5,7,8,5,5,8,7,19,46,52,34,67,82,64,75,1,78,0,0,0,0,0,0,0,0,0,8,39,4,23,22,38,45,27,cave_isolation,9,69,4,13,1,68,0.7047
17905,25,male,150,57,7,5,7,8,3,4,5,6,4,8,40,58,68,67,39,42,54,47,1,32,1,1,1,3,1,10,0,0,1,8,16,50,11,22,20,14,1,cave_isolation,5,54,12,14,1,74,0.6556
17906,26,female,170,85,4,6,6,4,6,7,5,6,8,6,30,73,82,76,82,77,79,70,0,0,1,0,0,0,0,0,0,0,0,2,42,50,40,38,6,3,55,neutral,39,55,12,20,0,2,0.2907
17907,21,male,179,87,3,4,3,4,6,5,4,4,4,5,47,54,21,41,35,49,42,36,1,80,1,1,1,4,0,0,0,0,1,4,19,36,38,24,57,9,56,liminal_office,20,45,23,1,1,71,0.6923
17908,25,male,160,44,5,7,7,5,7,5,6,7,8,3,43,49,53,64,78,73,71,71,0,0,0,0,0,0,0,0,0,0,0,3,58,54,73,65,40,84,13,mechanical_noise,57,16,57,13,1,104,0.269
17909,58,female,170,74,6,5,8,6,3,4,6,8,7,2,38,64,62,67,57,50,53,69,0,0,0,1,1,3,1,9,0,0,0,end,30,56,31,26,39,15,56,trap_exit,28,44,21,19,0,2,0.1328
17910,42,female,181,81,7,4,7,7,2,3,5,8,7,9,45,17,13,25,72,57,72,77,0,0,1,1,1,4,1,5,1,1,0,4,40,82,28,10,80,53,21,liminal_office,27,39,23,16,1,68,0.6924
17911,30,male,161,70,3,6,4,4,8,8,5,4,4,6,32,72,67,77,42,55,48,29,1,43,1,1,1,4,0,0,0,0,0,3,50,51,17,11,15,93,53,mechanical_noise,15,58,29,12,1,69,0.6603
17912,49,female,180,53,3,3,4,2,4,5,1,4,7,7,5,58,61,57,74,77,51,44,0,0,0,0,0,0,0,0,0,0,1,4,20,35,30,19,30,12,29,liminal_office,14,45,7,21,0,3,0.5178
17913,63,male,196,52,6,4,4,5,1,1,4,3,1,5,50,44,46,13,18,19,22,26,1,56,1,1,0,0,1,8,1,9,1,end,53,90,22,32,100,30,43,trap_exit,35,41,39,22,0,12,0.0725
17914,27,female,177,80,4,6,4,6,5,5,4,4,4,3,62,46,54,35,23,46,39,37,1,56,0,1,1,1,1,9,0,0,1,5,64,34,59,40,36,58,39,haunted_hotel,50,24,37,20,0,1,0.3286
17915,80,female,200,43,3,5,3,4,8,6,6,3,2,8,82,69,68,55,30,37,41,27,0,0,1,1,1,1,0,0,0,0,1,3,65,47,61,63,24,75,50,mechanical_noise,48,26,65,4,0,0,0.171
17916,22,female,157,74,3,4,2,3,4,4,3,3,5,3,83,61,55,65,46,38,35,38,0,0,0,1,1,1,1,8,0,0,0,2,76,32,81,75,41,56,56,neutral,70,31,46,17,0,3,0.1337
17917,51,female,154,87,5,4,3,4,6,5,4,2,3,9,44,49,39,43,33,39,47,17,1,99,0,1,0,0,1,9,1,8,0,4,31,27,33,30,56,39,76,liminal_office,30,32,18,20,1,53,0.7122
17918,43,female,171,109,4,6,3,4,9,6,5,2,3,8,73,79,75,66,34,51,47,40,0,0,1,0,0,0,0,0,0,0,0,7,59,30,57,59,10,81,25,flooding,40,26,37,12,0,2,0.1529
17919,44,female,180,112,4,7,7,6,6,5,6,7,7,4,28,66,46,56,73,60,54,61,1,67,1,1,0,0,1,2,0,0,0,0,46,68,36,40,51,23,57,neutral,48,53,23,3,1,49,0.569
17920,45,male,172,97,5,8,6,6,8,6,6,7,7,8,25,21,35,36,77,74,75,65,0,0,1,1,1,1,1,9,0,0,1,1,10,76,7,14,62,5,71,neutral,0,44,22,13,1,71,0.7381
